prefix_length,num_cases,tp,fp,tn,fn,precision,recall,fscore
1,15505,6416,452,1451,7186,0.9341875364006988,0.4716953389207469,0.6268685881778211
2,15505,10481,545,1358,3121,0.9505713767458734,0.7705484487575357,0.8511450381679391
3,12283,4012,93,556,7622,0.9773447015834348,0.34485129791989,0.5098163796937544
