prefix_length,num_cases,tp,fp,tn,fn,precision,recall,fscore
1,15505,1284,0,662,13559,1.0,0.08650542343192077,0.1592360637440318
2,15505,1002,69,593,13841,0.9355742296918768,0.06750656875294751,0.1259268568555988
3,12258,545,69,568,11076,0.8876221498371335,0.04689785732725239,0.08908868001634655
