prefix_length,num_cases,tp,fp,tn,fn,precision,recall,fscore
1,228,119,109,0,0,0.5219298245614035,1.0,0.685878962536023
2,225,118,107,0,0,0.5244444444444445,1.0,0.6880466472303207
3,216,109,107,0,0,0.5046296296296297,1.0,0.6707692307692308
4,211,104,107,0,0,0.4928909952606635,1.0,0.6603174603174603
5,205,98,107,0,0,0.47804878048780486,1.0,0.6468646864686468
6,199,92,107,0,0,0.4623115577889447,1.0,0.6323024054982818
7,198,92,106,0,0,0.46464646464646464,1.0,0.6344827586206897
8,196,90,106,0,0,0.45918367346938777,1.0,0.6293706293706294
9,195,90,105,0,0,0.46153846153846156,1.0,0.631578947368421
10,195,90,105,0,0,0.46153846153846156,1.0,0.631578947368421
11,193,88,105,0,0,0.45595854922279794,1.0,0.6263345195729537
12,193,88,106,0,0,0.4536082474226804,1.0,0.624113475177305
13,192,87,106,0,0,0.45077720207253885,1.0,0.6214285714285714
14,191,86,106,0,0,0.4479166666666667,1.0,0.6187050359712231
15,191,86,106,0,0,0.4479166666666667,1.0,0.6187050359712231
16,191,86,106,0,0,0.4479166666666667,1.0,0.6187050359712231
17,190,86,105,0,0,0.450261780104712,1.0,0.6209386281588448
18,190,86,105,0,0,0.450261780104712,1.0,0.6209386281588448
19,189,85,105,0,0,0.4473684210526316,1.0,0.6181818181818182
20,187,85,103,0,0,0.4521276595744681,1.0,0.6227106227106227
21,185,85,101,0,0,0.45698924731182794,1.0,0.6273062730627306
22,179,84,95,0,0,0.4692737430167598,1.0,0.6387832699619772
23,176,84,92,0,0,0.4772727272727273,1.0,0.6461538461538462
24,173,168,178,0,0,0.48554913294797686,1.0,0.6536964980544747
25,155,168,142,0,0,0.5419354838709678,1.0,0.7029288702928871
26,134,168,100,0,0,0.6268656716417911,1.0,0.7706422018348624
27,112,166,58,0,0,0.7410714285714286,1.0,0.8512820512820513
28,106,164,48,0,0,0.7735849056603774,1.0,0.8723404255319149
29,97,162,32,0,0,0.8350515463917526,1.0,0.9101123595505618
30,92,162,22,0,0,0.8804347826086957,1.0,0.9364161849710982
