prefix_length,num_cases,tp,fp,tn,fn,precision,recall,fscore
1,15505,14843,662,0,0,0.9573040954530797,1.0,0.9781863714248056
2,15505,14843,662,0,0,0.9573040954530797,1.0,0.9781863714248056
3,12258,11621,637,0,0,0.9480339370207211,1.0,0.973323841031869
