prefix_length,num_cases,tp,fp,tn,fn,precision,recall,fscore
1,228,139,89,0,0,0.6096491228070176,1,0.7574931880108992
2,227,138,89,0,0,0.6079295154185022,1,0.7561643835616438
3,218,129,89,0,0,0.591743119266055,1,0.7435158501440923
4,213,124,89,0,0,0.5821596244131455,1,0.7359050445103857
5,207,0,0,0,0,0.0,0,0.0
6,200,0,0,0,0,0.0,0,0.0
7,200,0,0,0,0,0.0,0,0.0
8,198,0,0,0,0,0.0,0,0.0
9,198,0,0,0,0,0.0,0,0.0
10,198,0,0,0,0,0.0,0,0.0
11,195,0,0,0,0,0.0,0,0.0
12,195,0,0,0,0,0.0,0,0.0
13,194,0,0,0,0,0.0,0,0.0
14,192,0,0,0,0,0.0,0,0.0
15,192,0,0,0,0,0.0,0,0.0
16,192,0,0,0,0,0.0,0,0.0
17,192,0,0,0,0,0.0,0,0.0
18,191,0,0,0,0,0.0,0,0.0
19,190,0,0,0,0,0.0,0,0.0
20,190,0,0,0,0,0.0,0,0.0
21,190,0,0,0,0,0.0,0,0.0
22,189,0,0,0,0,0.0,0,0.0
23,189,0,0,0,0,0.0,0,0.0
24,188,0,0,0,0,0.0,0,0.0
25,188,0,0,0,0,0.0,0,0.0
26,188,0,0,0,0,0.0,0,0.0
27,184,0,0,0,0,0.0,0,0.0
28,183,0,0,0,0,0.0,0,0.0
29,180,0,0,0,0,0.0,0,0.0
30,180,0,0,0,0,0.0,0,0.0
31,175,0,0,0,0,0.0,0,0.0
32,172,0,0,0,0,0.0,0,0.0
33,169,0,0,0,0,0.0,0,0.0
34,166,0,0,0,0,0.0,0,0.0
35,163,0,0,0,0,0.0,0,0.0
36,160,0,0,0,0,0.0,0,0.0
37,156,0,0,0,0,0.0,0,0.0
38,155,0,0,0,0,0.0,0,0.0
39,153,0,0,0,0,0.0,0,0.0
40,153,0,0,0,0,0.0,0,0.0
