prefix_length,num_cases,tp,fp,tn,fn,precision,recall,fscore
1.0,119.0,15.0,104.0,0.0,0.0,0.12605042016806722,1.0,0.22388059701492538
2.0,119.0,15.0,104.0,0.0,0.0,0.12605042016806722,1.0,0.22388059701492538
3.0,119.0,15.0,102.0,2.0,0.0,0.1282051282051282,1.0,0.22727272727272727
4.0,119.0,15.0,100.0,4.0,0.0,0.13043478260869565,1.0,0.23076923076923078
5.0,119.0,15.0,100.0,4.0,0.0,0.13043478260869565,1.0,0.23076923076923078
6.0,119.0,15.0,100.0,4.0,0.0,0.13043478260869565,1.0,0.23076923076923078
7.0,119.0,11.0,86.0,18.0,4.0,0.1134020618556701,0.7333333333333333,0.19642857142857142
8.0,119.0,11.0,86.0,18.0,4.0,0.1134020618556701,0.7333333333333333,0.19642857142857142
9.0,117.0,8.0,78.0,24.0,7.0,0.09302325581395349,0.5333333333333333,0.1584158415841584
10.0,115.0,7.0,72.0,28.0,8.0,0.08860759493670886,0.4666666666666667,0.14893617021276595
11.0,106.0,7.0,75.0,18.0,6.0,0.08536585365853659,0.5384615384615384,0.1473684210526316
12.0,97.0,6.0,65.0,21.0,5.0,0.08450704225352113,0.5454545454545454,0.14634146341463414
13.0,82.0,4.0,38.0,37.0,3.0,0.09523809523809523,0.5714285714285714,0.16326530612244897
14.0,71.0,4.0,38.0,27.0,2.0,0.09523809523809523,0.6666666666666666,0.16666666666666666
15.0,61.0,1.0,5.0,50.0,5.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
