prefix_length,num_cases,tp,fp,tn,fn,precision,recall,fscore
1.0,266.0,84.0,2.0,65.0,115.0,0.9767441860465116,0.4221105527638191,0.5894736842105263
2.0,266.0,0.0,0.0,67.0,199.0,0.0,0.0,0.0
3.0,266.0,0.0,0.0,67.0,199.0,0.0,0.0,0.0
4.0,266.0,84.0,4.0,63.0,115.0,0.9545454545454546,0.4221105527638191,0.5853658536585366
5.0,265.0,0.0,0.0,66.0,199.0,0.0,0.0,0.0
6.0,264.0,0.0,0.0,66.0,198.0,0.0,0.0,0.0
7.0,263.0,84.0,4.0,62.0,113.0,0.9545454545454546,0.4263959390862944,0.5894736842105264
8.0,261.0,0.0,1.0,65.0,195.0,0.0,0.0,0.0
9.0,261.0,153.0,7.0,59.0,42.0,0.95625,0.7846153846153846,0.8619718309859153
10.0,260.0,0.0,0.0,66.0,194.0,0.0,0.0,0.0
11.0,257.0,0.0,0.0,66.0,191.0,0.0,0.0,0.0
12.0,257.0,108.0,5.0,61.0,83.0,0.9557522123893806,0.5654450261780105,0.7105263157894737
13.0,257.0,108.0,5.0,61.0,83.0,0.9557522123893806,0.5654450261780105,0.7105263157894737
14.0,256.0,7.0,4.0,62.0,183.0,0.6363636363636364,0.03684210526315789,0.06965174129353233
15.0,255.0,188.0,65.0,1.0,1.0,0.7430830039525692,0.9947089947089947,0.8506787330316742
16.0,255.0,188.0,65.0,1.0,1.0,0.7430830039525692,0.9947089947089947,0.8506787330316742
17.0,255.0,188.0,65.0,1.0,1.0,0.7430830039525692,0.9947089947089947,0.8506787330316742
18.0,255.0,188.0,66.0,0.0,1.0,0.7401574803149606,0.9947089947089947,0.8487584650112867
19.0,255.0,188.0,66.0,0.0,1.0,0.7401574803149606,0.9947089947089947,0.8487584650112867
20.0,255.0,187.0,65.0,1.0,2.0,0.7420634920634921,0.9894179894179894,0.8480725623582768
21.0,254.0,187.0,66.0,0.0,1.0,0.7391304347826086,0.9946808510638298,0.8480725623582767
22.0,254.0,184.0,65.0,1.0,4.0,0.7389558232931727,0.9787234042553191,0.8421052631578947
23.0,253.0,0.0,0.0,66.0,187.0,0.0,0.0,0.0
24.0,251.0,184.0,65.0,1.0,1.0,0.7389558232931727,0.9945945945945946,0.847926267281106
25.0,249.0,0.0,0.0,65.0,184.0,0.0,0.0,0.0
26.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
