prefix_length,num_cases,tp,fp,tn,fn,precision,recall,fscore
1.0,228.0,130.0,77.0,0.0,21.0,0.6280193236714976,0.8609271523178808,0.7262569832402235
2.0,227.0,130.0,77.0,0.0,20.0,0.6280193236714976,0.8666666666666667,0.7282913165266107
3.0,218.0,123.0,77.0,0.0,18.0,0.615,0.8723404255319149,0.7214076246334311
4.0,213.0,62.0,44.0,33.0,74.0,0.5849056603773585,0.45588235294117646,0.512396694214876
5.0,207.0,123.0,77.0,0.0,7.0,0.615,0.9461538461538461,0.7454545454545454
6.0,200.0,62.0,43.0,34.0,61.0,0.5904761904761905,0.5040650406504065,0.543859649122807
7.0,200.0,121.0,76.0,1.0,2.0,0.6142131979695431,0.983739837398374,0.7562500000000001
8.0,198.0,0.0,0.0,77.0,121.0,0.0,0.0,0.0
9.0,198.0,0.0,6.0,147.0,242.0,0.0,0.0,0.0
10.0,198.0,116.0,76.0,1.0,5.0,0.6041666666666666,0.9586776859504132,0.7412140575079872
11.0,195.0,116.0,76.0,1.0,2.0,0.6041666666666666,0.9830508474576272,0.7483870967741936
12.0,195.0,116.0,76.0,1.0,2.0,0.6041666666666666,0.9830508474576272,0.7483870967741936
13.0,194.0,115.0,76.0,1.0,2.0,0.6020942408376964,0.9829059829059829,0.7467532467532467
14.0,192.0,115.0,76.0,0.0,1.0,0.6020942408376964,0.9913793103448276,0.7491856677524431
15.0,192.0,115.0,76.0,0.0,1.0,0.6020942408376964,0.9913793103448276,0.7491856677524431
16.0,192.0,115.0,76.0,0.0,1.0,0.6020942408376964,0.9913793103448276,0.7491856677524431
17.0,192.0,114.0,76.0,0.0,2.0,0.6,0.9827586206896551,0.7450980392156863
18.0,192.0,114.0,76.0,0.0,2.0,0.6,0.9827586206896551,0.7450980392156863
19.0,191.0,114.0,76.0,0.0,1.0,0.6,0.991304347826087,0.7475409836065573
20.0,191.0,114.0,75.0,1.0,1.0,0.6031746031746031,0.991304347826087,0.75
21.0,191.0,114.0,75.0,1.0,1.0,0.6031746031746031,0.991304347826087,0.75
22.0,190.0,114.0,75.0,1.0,0.0,0.6031746031746031,1.0,0.7524752475247524
23.0,190.0,114.0,75.0,1.0,0.0,0.6031746031746031,1.0,0.7524752475247524
24.0,189.0,114.0,75.0,0.0,0.0,0.6031746031746031,1.0,0.7524752475247524
25.0,189.0,113.0,72.0,3.0,1.0,0.6108108108108108,0.9912280701754386,0.7558528428093646
26.0,189.0,112.0,72.0,3.0,2.0,0.6086956521739131,0.9824561403508771,0.7516778523489932
27.0,185.0,112.0,72.0,0.0,1.0,0.6086956521739131,0.9911504424778761,0.7542087542087542
28.0,184.0,0.0,0.0,72.0,112.0,0.0,0.0,0.0
29.0,182.0,105.0,65.0,7.0,5.0,0.6176470588235294,0.9545454545454546,0.75
30.0,182.0,105.0,63.0,9.0,5.0,0.625,0.9545454545454546,0.7553956834532375
31.0,178.0,105.0,63.0,6.0,4.0,0.625,0.963302752293578,0.7581227436823105
32.0,175.0,103.0,62.0,7.0,3.0,0.6242424242424243,0.9716981132075472,0.7601476014760149
33.0,172.0,99.0,61.0,5.0,7.0,0.61875,0.9339622641509434,0.7443609022556391
34.0,170.0,99.0,61.0,4.0,6.0,0.61875,0.9428571428571428,0.7471698113207547
35.0,168.0,98.0,61.0,2.0,7.0,0.6163522012578616,0.9333333333333333,0.7424242424242423
36.0,165.0,96.0,61.0,1.0,7.0,0.6114649681528662,0.9320388349514563,0.7384615384615385
37.0,160.0,96.0,61.0,0.0,3.0,0.6114649681528662,0.9696969696969697,0.75
38.0,159.0,96.0,61.0,0.0,2.0,0.6114649681528662,0.9795918367346939,0.7529411764705881
39.0,157.0,96.0,61.0,0.0,0.0,0.6114649681528662,1.0,0.7588932806324111
40.0,157.0,96.0,61.0,0.0,0.0,0.6114649681528662,1.0,0.7588932806324111
