prefix_length,num_cases,tp,fp,tn,fn,precision,recall,fscore
1,228,111,89,0,28,0.555,0.7985611510791367,0.6548672566371682
2,227,111,89,0,27,0.555,0.8043478260869565,0.6568047337278107
3,218,110,89,0,19,0.5527638190954773,0.8527131782945736,0.6707317073170731
4,213,109,89,0,15,0.5505050505050505,0.8790322580645161,0.6770186335403726
5,207,109,89,0,9,0.5505050505050505,0.923728813559322,0.6898734177215191
6,200,109,89,0,2,0.5505050505050505,0.9819819819819819,0.7055016181229774
7,200,107,89,0,4,0.5459183673469388,0.963963963963964,0.6970684039087947
8,198,106,89,0,3,0.5435897435897435,0.9724770642201835,0.6973684210526315
9,198,106,89,0,3,0.5435897435897435,0.9724770642201835,0.6973684210526315
10,198,105,89,0,4,0.5412371134020618,0.963302752293578,0.693069306930693
11,195,97,85,4,9,0.532967032967033,0.9150943396226415,0.6736111111111112
12,195,97,85,4,9,0.532967032967033,0.9150943396226415,0.6736111111111112
13,194,32,38,51,73,0.45714285714285713,0.3047619047619048,0.3657142857142857
14,192,103,89,0,0,0.5364583333333334,1.0,0.6983050847457627
15,192,103,89,0,0,0.5364583333333334,1.0,0.6983050847457627
16,192,73,51,38,30,0.5887096774193549,0.7087378640776699,0.643171806167401
17,192,101,88,1,2,0.5343915343915344,0.9805825242718447,0.6917808219178083
18,191,101,88,0,2,0.5343915343915344,0.9805825242718447,0.6917808219178083
19,190,100,88,0,2,0.5319148936170213,0.9803921568627451,0.689655172413793
20,190,100,88,0,2,0.5319148936170213,0.9803921568627451,0.689655172413793
21,190,100,88,0,2,0.5319148936170213,0.9803921568627451,0.689655172413793
22,189,100,88,0,1,0.5319148936170213,0.9900990099009901,0.6920415224913495
23,189,96,88,0,5,0.5217391304347826,0.9504950495049505,0.6736842105263157
24,188,96,88,0,4,0.5217391304347826,0.96,0.6760563380281689
25,188,95,88,0,5,0.5191256830601093,0.95,0.6713780918727915
26,188,93,87,1,7,0.5166666666666667,0.93,0.6642857142857144
27,184,93,87,1,3,0.5166666666666667,0.96875,0.673913043478261
28,183,93,87,1,2,0.5166666666666667,0.9789473684210527,0.6763636363636364
29,180,89,86,1,4,0.5085714285714286,0.956989247311828,0.6641791044776121
30,180,89,86,1,4,0.5085714285714286,0.956989247311828,0.6641791044776121
31,175,6,10,76,83,0.375,0.06741573033707865,0.11428571428571428
32,172,0,0,0,0,0,0,0
33,169,0,0,0,0,0,0,0
34,166,0,0,0,0,0,0,0
35,163,0,0,0,0,0,0,0
36,160,0,0,0,0,0,0,0
37,156,0,0,0,0,0,0,0
38,155,0,0,0,0,0,0,0
39,153,0,0,0,0,0,0,0
40,153,0,0,0,0,0,0,0
