dataset_name;letter;complexity_type;encoding_type;weighted_values;prefix_length;precision;fscore
bpic2011_f2;N;complex;unknown;;1.0;0.337719298245614;0.5049180327868852
bpic2011_f2;N;complex;unknown;;2.0;0.3392070484581498;0.5065789473684211
bpic2011_f2;N;complex;unknown;;3.0;0.3532110091743119;0.5220338983050847
bpic2011_f2;N;complex;unknown;;4.0;0.3615023474178404;0.5310344827586206
bpic2011_f2;N;complex;unknown;;5.0;0.3719806763285024;0.5422535211267606
bpic2011_f2;N;complex;unknown;;6.0;0.385;0.555956678700361
bpic2011_f2;N;complex;unknown;;7.0;0.385;0.555956678700361
bpic2011_f2;N;complex;unknown;;8.0;0.3922651933701657;0.5634920634920635
bpic2011_f2;N;complex;unknown;;9.0;0.3922651933701657;0.5634920634920635
bpic2011_f2;N;complex;unknown;;10.0;0.3922651933701657;0.5634920634920635
bpic2011_f2;N;complex;unknown;;11.0;0.3948717948717948;0.5661764705882353
bpic2011_f2;N;complex;unknown;;12.0;0.3948717948717948;0.5661764705882353
bpic2011_f2;N;complex;unknown;;13.0;0.3969072164948453;0.5682656826568265
bpic2011_f2;N;complex;unknown;;14.0;0.3958333333333333;0.5671641791044776
bpic2011_f2;N;complex;unknown;;15.0;0.3958333333333333;0.5671641791044776
bpic2011_f2;N;complex;unknown;;16.0;0.3958333333333333;0.5671641791044776
bpic2011_f2;N;complex;unknown;;17.0;0.3958333333333333;0.5671641791044776
bpic2011_f2;N;complex;unknown;;18.0;0.3958333333333333;0.5671641791044776
bpic2011_f2;N;complex;unknown;;19.0;0.3979057591623036;0.5692883895131086
bpic2011_f2;N;complex;unknown;;20.0;0.3979057591623036;0.5692883895131086
bpic2011_f2;N;complex;unknown;;21.0;0.3979057591623036;0.5692883895131086
bpic2011_f2;N;complex;unknown;;22.0;0.4;0.5714285714285715
bpic2011_f2;N;complex;unknown;;23.0;0.4;0.5714285714285715
bpic2011_f2;N;complex;unknown;;24.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;25.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;26.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;27.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;28.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;29.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;30.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;31.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;32.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;33.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;34.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;35.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;36.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;37.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;38.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;39.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;40.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;1.0;0.337719298245614;0.5049180327868852
bpic2011_f2;N;complex;unknown;;2.0;0.3392070484581498;0.5065789473684211
bpic2011_f2;N;complex;unknown;;3.0;0.3532110091743119;0.5220338983050847
bpic2011_f2;N;complex;unknown;;4.0;0.3615023474178404;0.5310344827586206
bpic2011_f2;N;complex;unknown;;5.0;0.3719806763285024;0.5422535211267606
bpic2011_f2;N;complex;unknown;;6.0;0.385;0.555956678700361
bpic2011_f2;N;complex;unknown;;7.0;0.385;0.555956678700361
bpic2011_f2;N;complex;unknown;;8.0;0.3922651933701657;0.5634920634920635
bpic2011_f2;N;complex;unknown;;9.0;0.3922651933701657;0.5634920634920635
bpic2011_f2;N;complex;unknown;;10.0;0.3922651933701657;0.5634920634920635
bpic2011_f2;N;complex;unknown;;11.0;0.3948717948717948;0.5661764705882353
bpic2011_f2;N;complex;unknown;;12.0;0.3948717948717948;0.5661764705882353
bpic2011_f2;N;complex;unknown;;13.0;0.3969072164948453;0.5682656826568265
bpic2011_f2;N;complex;unknown;;14.0;0.3958333333333333;0.5671641791044776
bpic2011_f2;N;complex;unknown;;15.0;0.3958333333333333;0.5671641791044776
bpic2011_f2;N;complex;unknown;;16.0;0.3958333333333333;0.5671641791044776
bpic2011_f2;N;complex;unknown;;17.0;0.3958333333333333;0.5671641791044776
bpic2011_f2;N;complex;unknown;;18.0;0.3958333333333333;0.5671641791044776
bpic2011_f2;N;complex;unknown;;19.0;0.3979057591623036;0.5692883895131086
bpic2011_f2;N;complex;unknown;;20.0;0.3979057591623036;0.5692883895131086
bpic2011_f2;N;complex;unknown;;21.0;0.3979057591623036;0.5692883895131086
bpic2011_f2;N;complex;unknown;;22.0;0.4;0.5714285714285715
bpic2011_f2;N;complex;unknown;;23.0;0.4;0.5714285714285715
bpic2011_f2;N;complex;unknown;;24.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;25.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;26.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;27.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;28.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;29.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;30.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;31.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;32.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;33.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;34.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;35.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;36.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;37.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;38.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;39.0;0.0;0.0
bpic2011_f2;N;complex;unknown;;40.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;1.0;0.3908629441624365;0.5620437956204379
bpic2011_f2;N;simple;unknown;;2.0;0.3948717948717948;0.5661764705882353
bpic2011_f2;N;simple;unknown;;3.0;0.3928571428571428;0.5641025641025641
bpic2011_f2;N;simple;unknown;;4.0;0.3948717948717948;0.5661764705882353
bpic2011_f2;N;simple;unknown;;5.0;0.3948717948717948;0.5661764705882353
bpic2011_f2;N;simple;unknown;;6.0;0.3937823834196891;0.562962962962963
bpic2011_f2;N;simple;unknown;;7.0;0.55;0.4817518248175182
bpic2011_f2;N;simple;unknown;;8.0;0.55;0.4817518248175182
bpic2011_f2;N;simple;unknown;;9.0;0.6;0.4724409448818897
bpic2011_f2;N;simple;unknown;;10.0;0.3958333333333333;0.5650557620817843
bpic2011_f2;N;simple;unknown;;11.0;0.3958333333333333;0.5650557620817843
bpic2011_f2;N;simple;unknown;;12.0;0.3958333333333333;0.5650557620817843
bpic2011_f2;N;simple;unknown;;13.0;0.5957446808510638;0.4516129032258065
bpic2011_f2;N;simple;unknown;;14.0;0.3958333333333333;0.5671641791044776
bpic2011_f2;N;simple;unknown;;15.0;0.3882978723404255;0.553030303030303
bpic2011_f2;N;simple;unknown;;16.0;0.3979057591623036;0.5692883895131086
bpic2011_f2;N;simple;unknown;;17.0;0.3979057591623036;0.5692883895131086
bpic2011_f2;N;simple;unknown;;18.0;0.3979057591623036;0.5692883895131086
bpic2011_f2;N;simple;unknown;;19.0;0.3979057591623036;0.5692883895131086
bpic2011_f2;N;simple;unknown;;20.0;0.3979057591623036;0.5692883895131086
bpic2011_f2;N;simple;unknown;;21.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;22.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;23.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;24.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;25.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;26.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;27.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;28.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;29.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;30.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;31.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;32.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;33.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;34.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;35.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;36.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;37.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;38.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;39.0;0.0;0.0
bpic2011_f2;N;simple;unknown;;40.0;0.0;0.0
