dataset_name;letter;complexity_type;encoding_type;weighted_values;prefix_length;precision;fscore
bpic2011_f4;N;complex;weighted_edit_distance;50% 50% 0%;32.0;0.5282051282051282;0.691275167785235
bpic2011_f4;N;complex;weighted_edit_distance;50% 50% 0%;33.0;0.518324607329843;0.6827586206896552
bpic2011_f4;N;complex;weighted_edit_distance;50% 50% 0%;34.0;0.5159574468085106;0.6807017543859649
bpic2011_f4;N;complex;weighted_edit_distance;50% 50% 0%;35.0;0.5026737967914439;0.6690391459074733
bpic2011_f4;N;complex;weighted_edit_distance;50% 50% 0%;36.0;0.4945652173913043;0.6618181818181819
bpic2011_f4;N;complex;weighted_edit_distance;50% 50% 0%;37.0;0.4775280898876404;0.6463878326996197
bpic2011_f4;N;complex;weighted_edit_distance;50% 50% 0%;38.0;0.4930875576036866;0.6604938271604938
bpic2011_f4;N;complex;weighted_edit_distance;50% 50% 0%;39.0;0.490566037735849;0.6582278481012659
bpic2011_f4;N;complex;weighted_edit_distance;50% 50% 0%;40.0;0.490566037735849;0.6582278481012659
bpic2011_f4;N;complex;unknown;;1.0;0.6096491228070176;0.7574931880108992
bpic2011_f4;N;complex;unknown;;2.0;0.6079295154185022;0.7561643835616438
bpic2011_f4;N;complex;unknown;;3.0;0.591743119266055;0.7435158501440923
bpic2011_f4;N;complex;unknown;;4.0;0.5821596244131455;0.7359050445103857
bpic2011_f4;N;complex;unknown;;5.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;6.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;7.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;8.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;9.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;10.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;11.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;12.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;13.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;14.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;15.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;16.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;17.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;18.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;19.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;20.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;21.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;22.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;23.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;24.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;25.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;26.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;27.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;28.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;29.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;30.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;31.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;32.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;33.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;34.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;35.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;36.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;37.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;38.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;39.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;40.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;1.0;0.6096491228070176;0.7574931880108992
bpic2011_f4;N;complex;unknown;;2.0;0.6079295154185022;0.7561643835616438
bpic2011_f4;N;complex;unknown;;3.0;0.591743119266055;0.7435158501440923
bpic2011_f4;N;complex;unknown;;4.0;0.5821596244131455;0.7359050445103857
bpic2011_f4;N;complex;unknown;;5.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;6.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;7.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;8.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;9.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;10.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;11.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;12.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;13.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;14.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;15.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;16.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;17.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;18.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;19.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;20.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;21.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;22.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;23.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;24.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;25.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;26.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;27.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;28.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;29.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;30.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;31.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;32.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;33.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;34.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;35.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;36.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;37.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;38.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;39.0;0.0;0.0
bpic2011_f4;N;complex;unknown;;40.0;0.0;0.0
bpic2011_f4;N;simple;unknown;;1.0;0.555;0.6548672566371682
bpic2011_f4;N;simple;unknown;;2.0;0.555;0.6568047337278107
bpic2011_f4;N;simple;unknown;;3.0;0.5527638190954773;0.6707317073170731
bpic2011_f4;N;simple;unknown;;4.0;0.5505050505050505;0.6770186335403726
bpic2011_f4;N;simple;unknown;;5.0;0.5505050505050505;0.6898734177215191
bpic2011_f4;N;simple;unknown;;6.0;0.5505050505050505;0.7055016181229774
bpic2011_f4;N;simple;unknown;;7.0;0.5459183673469388;0.6970684039087947
bpic2011_f4;N;simple;unknown;;8.0;0.5435897435897435;0.6973684210526315
bpic2011_f4;N;simple;unknown;;9.0;0.5435897435897435;0.6973684210526315
bpic2011_f4;N;simple;unknown;;10.0;0.5412371134020618;0.693069306930693
bpic2011_f4;N;simple;unknown;;11.0;0.532967032967033;0.6736111111111112
bpic2011_f4;N;simple;unknown;;12.0;0.532967032967033;0.6736111111111112
bpic2011_f4;N;simple;unknown;;13.0;0.4571428571428571;0.3657142857142857
bpic2011_f4;N;simple;unknown;;14.0;0.5364583333333334;0.6983050847457627
bpic2011_f4;N;simple;unknown;;15.0;0.5364583333333334;0.6983050847457627
bpic2011_f4;N;simple;unknown;;16.0;0.5887096774193549;0.643171806167401
bpic2011_f4;N;simple;unknown;;17.0;0.5343915343915344;0.6917808219178083
bpic2011_f4;N;simple;unknown;;18.0;0.5343915343915344;0.6917808219178083
bpic2011_f4;N;simple;unknown;;19.0;0.5319148936170213;0.689655172413793
bpic2011_f4;N;simple;unknown;;20.0;0.5319148936170213;0.689655172413793
bpic2011_f4;N;simple;unknown;;21.0;0.5319148936170213;0.689655172413793
bpic2011_f4;N;simple;unknown;;22.0;0.5319148936170213;0.6920415224913495
bpic2011_f4;N;simple;unknown;;23.0;0.5217391304347826;0.6736842105263157
bpic2011_f4;N;simple;unknown;;24.0;0.5217391304347826;0.6760563380281689
bpic2011_f4;N;simple;unknown;;25.0;0.5191256830601093;0.6713780918727915
bpic2011_f4;N;simple;unknown;;26.0;0.5166666666666667;0.6642857142857144
bpic2011_f4;N;simple;unknown;;27.0;0.5166666666666667;0.673913043478261
bpic2011_f4;N;simple;unknown;;28.0;0.5166666666666667;0.6763636363636364
bpic2011_f4;N;simple;unknown;;29.0;0.5085714285714286;0.6641791044776121
bpic2011_f4;N;simple;unknown;;30.0;0.5085714285714286;0.6641791044776121
bpic2011_f4;N;simple;unknown;;31.0;0.375;0.1142857142857142
bpic2011_f4;N;simple;unknown;;32.0;0.0;0.0
bpic2011_f4;N;simple;unknown;;33.0;0.0;0.0
bpic2011_f4;N;simple;unknown;;34.0;0.0;0.0
bpic2011_f4;N;simple;unknown;;35.0;0.0;0.0
bpic2011_f4;N;simple;unknown;;36.0;0.0;0.0
bpic2011_f4;N;simple;unknown;;37.0;0.0;0.0
bpic2011_f4;N;simple;unknown;;38.0;0.0;0.0
bpic2011_f4;N;simple;unknown;;39.0;0.0;0.0
bpic2011_f4;N;simple;unknown;;40.0;0.0;0.0
