dataset_name;letter;complexity_type;encoding_type;weighted_values;prefix_length;precision;fscore
bpic2012_declined;N;simple;unknown;;6.0;0.8068303094983992;0.8930891907855878
bpic2012_declined;N;simple;unknown;;7.0;0.8034934497816594;0.8803827751196172
bpic2012_declined;N;simple;unknown;;8.0;0.8004459308807135;0.868723532970357
bpic2012_declined;N;simple;unknown;;9.0;0.8004459308807135;0.868723532970357
bpic2012_declined;N;simple;unknown;;10.0;0.7958950969213227;0.8548683404776485
bpic2012_declined;N;simple;unknown;;11.0;0.7928994082840237;0.8369768894440974
bpic2012_declined;N;simple;unknown;;12.0;0.7928994082840237;0.8369768894440974
bpic2012_declined;N;simple;unknown;;13.0;0.7914032869785083;0.8093083387201034
bpic2012_declined;N;simple;unknown;;14.0;0.7894021739130435;0.7788203753351206
bpic2012_declined;N;simple;unknown;;15.0;0.7907303370786517;0.7670299727520435
bpic2012_declined;N;simple;unknown;;16.0;0.7889908256880734;0.7319148936170213
bpic2012_declined;N;simple;unknown;;17.0;0.7889908256880734;0.7424460431654677
bpic2012_declined;N;simple;unknown;;18.0;0.7889908256880734;0.7429805615550756
bpic2012_declined;N;simple;unknown;;19.0;0.801358234295416;0.7222647283856161
bpic2012_declined;N;simple;unknown;;20.0;0.7889908256880734;0.7532846715328468
bpic2012_declined;N;simple;unknown;;21.0;0.801358234295416;0.7340590979782271
bpic2012_declined;N;simple;unknown;;22.0;0.801358234295416;0.7386541471048512
bpic2012_declined;N;simple;unknown;;23.0;0.801358234295416;0.7527910685805422
bpic2012_declined;N;simple;unknown;;24.0;0.801358234295416;0.7612903225806451
bpic2012_declined;N;simple;unknown;;25.0;0.8096153846153846;0.7411971830985915
bpic2012_declined;N;simple;unknown;;26.0;0.801358234295416;0.7919463087248323
bpic2012_declined;N;simple;unknown;;27.0;0.8096153846153846;0.7774699907663898
bpic2012_declined;N;simple;unknown;;28.0;0.8096153846153846;0.7883895131086143
bpic2012_declined;N;simple;unknown;;29.0;0.8096153846153846;0.8127413127413128
bpic2012_declined;N;simple;unknown;;30.0;0.8271119842829077;0.8336633663366336
bpic2012_declined;N;simple;unknown;;31.0;0.0;0.0
bpic2012_declined;N;simple;unknown;;32.0;0.8271119842829077;0.8798328108672937
bpic2012_declined;N;simple;unknown;;33.0;0.0;0.0
bpic2012_declined;N;simple;unknown;;34.0;0.0;0.0
bpic2012_declined;N;simple;unknown;;35.0;0.0;0.0
