dataset_name;letter;complexity_type;encoding_type;weighted_values;prefix_length;precision;fscore
bpic2015_4_f2;N;complex;weighted_edit_distance;50% 50% 0%;29.0;0.8275862068965517;0.9056603773584906
bpic2015_4_f2;N;complex;weighted_edit_distance;50% 50% 0%;30.0;0.8245614035087719;0.903846153846154
bpic2015_4_f2;N;complex;weighted_edit_distance;50% 50% 0%;31.0;0.8214285714285714;0.9019607843137256
bpic2015_4_f2;N;complex;weighted_edit_distance;50% 50% 0%;32.0;0.0;0.0
bpic2015_4_f2;N;complex;weighted_edit_distance;50% 50% 0%;33.0;0.0;0.0
bpic2015_4_f2;N;complex;weighted_edit_distance;50% 50% 0%;34.0;0.0;0.0
bpic2015_4_f2;N;complex;weighted_edit_distance;50% 50% 0%;35.0;0.0;0.0
bpic2015_4_f2;N;complex;weighted_edit_distance;50% 50% 0%;36.0;0.0;0.0
bpic2015_4_f2;N;complex;weighted_edit_distance;50% 50% 0%;37.0;0.0;0.0
bpic2015_4_f2;N;complex;weighted_edit_distance;50% 50% 0%;38.0;0.0;0.0
bpic2015_4_f2;N;complex;weighted_edit_distance;50% 50% 0%;39.0;0.0;0.0
bpic2015_4_f2;N;complex;weighted_edit_distance;50% 50% 0%;40.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;1.0;0.8505747126436781;0.9192546583850932
bpic2015_4_f2;N;complex;unknown;;2.0;0.8604651162790697;0.925
bpic2015_4_f2;N;complex;unknown;;3.0;0.8604651162790697;0.925
bpic2015_4_f2;N;complex;unknown;;4.0;0.8604651162790697;0.925
bpic2015_4_f2;N;complex;unknown;;5.0;0.8604651162790697;0.925
bpic2015_4_f2;N;complex;unknown;;6.0;0.8604651162790697;0.925
bpic2015_4_f2;N;complex;unknown;;7.0;0.8604651162790697;0.925
bpic2015_4_f2;N;complex;unknown;;8.0;0.8604651162790697;0.925
bpic2015_4_f2;N;complex;unknown;;9.0;0.8604651162790697;0.925
bpic2015_4_f2;N;complex;unknown;;10.0;0.8588235294117647;0.9240506329113924
bpic2015_4_f2;N;complex;unknown;;11.0;0.8588235294117647;0.9240506329113924
bpic2015_4_f2;N;complex;unknown;;12.0;0.8588235294117647;0.9240506329113924
bpic2015_4_f2;N;complex;unknown;;13.0;0.8588235294117647;0.9240506329113924
bpic2015_4_f2;N;complex;unknown;;14.0;0.85;0.9189189189189187
bpic2015_4_f2;N;complex;unknown;;15.0;0.85;0.9189189189189187
bpic2015_4_f2;N;complex;unknown;;16.0;0.8481012658227848;0.917808219178082
bpic2015_4_f2;N;complex;unknown;;17.0;0.8481012658227848;0.917808219178082
bpic2015_4_f2;N;complex;unknown;;18.0;0.8441558441558441;0.9154929577464788
bpic2015_4_f2;N;complex;unknown;;19.0;0.8441558441558441;0.9154929577464788
bpic2015_4_f2;N;complex;unknown;;20.0;0.8378378378378378;0.911764705882353
bpic2015_4_f2;N;complex;unknown;;21.0;0.8285714285714286;0.90625
bpic2015_4_f2;N;complex;unknown;;22.0;0.8235294117647058;0.9032258064516128
bpic2015_4_f2;N;complex;unknown;;23.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;24.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;25.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;26.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;27.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;28.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;29.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;30.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;31.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;32.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;33.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;34.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;35.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;36.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;37.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;38.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;39.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;40.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;1.0;0.8505747126436781;0.9192546583850932
bpic2015_4_f2;N;complex;unknown;;2.0;0.8604651162790697;0.925
bpic2015_4_f2;N;complex;unknown;;3.0;0.8604651162790697;0.925
bpic2015_4_f2;N;complex;unknown;;4.0;0.8604651162790697;0.925
bpic2015_4_f2;N;complex;unknown;;5.0;0.8604651162790697;0.925
bpic2015_4_f2;N;complex;unknown;;6.0;0.8604651162790697;0.925
bpic2015_4_f2;N;complex;unknown;;7.0;0.8604651162790697;0.925
bpic2015_4_f2;N;complex;unknown;;8.0;0.8604651162790697;0.925
bpic2015_4_f2;N;complex;unknown;;9.0;0.8604651162790697;0.925
bpic2015_4_f2;N;complex;unknown;;10.0;0.8588235294117647;0.9240506329113924
bpic2015_4_f2;N;complex;unknown;;11.0;0.8588235294117647;0.9240506329113924
bpic2015_4_f2;N;complex;unknown;;12.0;0.8588235294117647;0.9240506329113924
bpic2015_4_f2;N;complex;unknown;;13.0;0.8588235294117647;0.9240506329113924
bpic2015_4_f2;N;complex;unknown;;14.0;0.85;0.9189189189189187
bpic2015_4_f2;N;complex;unknown;;15.0;0.85;0.9189189189189187
bpic2015_4_f2;N;complex;unknown;;16.0;0.8481012658227848;0.917808219178082
bpic2015_4_f2;N;complex;unknown;;17.0;0.8481012658227848;0.917808219178082
bpic2015_4_f2;N;complex;unknown;;18.0;0.8441558441558441;0.9154929577464788
bpic2015_4_f2;N;complex;unknown;;19.0;0.8441558441558441;0.9154929577464788
bpic2015_4_f2;N;complex;unknown;;20.0;0.8378378378378378;0.911764705882353
bpic2015_4_f2;N;complex;unknown;;21.0;0.8285714285714286;0.90625
bpic2015_4_f2;N;complex;unknown;;22.0;0.8235294117647058;0.9032258064516128
bpic2015_4_f2;N;complex;unknown;;23.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;24.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;25.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;26.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;27.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;28.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;29.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;30.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;31.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;32.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;33.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;34.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;35.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;36.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;37.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;38.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;39.0;0.0;0.0
bpic2015_4_f2;N;complex;unknown;;40.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;1.0;0.8588235294117647;0.9182389937106918
bpic2015_4_f2;N;simple;unknown;;2.0;0.8588235294117647;0.9182389937106918
bpic2015_4_f2;N;simple;unknown;;3.0;0.8588235294117647;0.9182389937106918
bpic2015_4_f2;N;simple;unknown;;4.0;0.8588235294117647;0.9182389937106918
bpic2015_4_f2;N;simple;unknown;;5.0;0.8588235294117647;0.9182389937106918
bpic2015_4_f2;N;simple;unknown;;6.0;0.8588235294117647;0.9182389937106918
bpic2015_4_f2;N;simple;unknown;;7.0;0.8518518518518519;0.8903225806451613
bpic2015_4_f2;N;simple;unknown;;8.0;0.85;0.8831168831168831
bpic2015_4_f2;N;simple;unknown;;9.0;0.85;0.8831168831168831
bpic2015_4_f2;N;simple;unknown;;10.0;0.8481012658227848;0.881578947368421
bpic2015_4_f2;N;simple;unknown;;11.0;0.8461538461538461;0.8741721854304636
bpic2015_4_f2;N;simple;unknown;;12.0;0.8461538461538461;0.8741721854304636
bpic2015_4_f2;N;simple;unknown;;13.0;0.8461538461538461;0.8741721854304636
bpic2015_4_f2;N;simple;unknown;;14.0;0.2;0.0512820512820512
bpic2015_4_f2;N;simple;unknown;;15.0;0.8421052631578947;0.8888888888888888
bpic2015_4_f2;N;simple;unknown;;16.0;0.8378378378378378;0.8794326241134752
bpic2015_4_f2;N;simple;unknown;;17.0;0.8378378378378378;0.8794326241134752
bpic2015_4_f2;N;simple;unknown;;18.0;0.8378378378378378;0.8920863309352518
bpic2015_4_f2;N;simple;unknown;;19.0;1.0;0.0303030303030303
bpic2015_4_f2;N;simple;unknown;;20.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;21.0;1.0;0.0338983050847457
bpic2015_4_f2;N;simple;unknown;;22.0;1.0;0.0350877192982456
bpic2015_4_f2;N;simple;unknown;;23.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;24.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;25.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;26.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;27.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;28.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;29.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;30.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;31.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;32.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;33.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;34.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;35.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;36.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;37.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;38.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;39.0;0.0;0.0
bpic2015_4_f2;N;simple;unknown;;40.0;0.0;0.0
