dataset_name;letter;complexity_type;encoding_type;weighted_values;prefix_length;precision;fscore
bpic2015_5_f2;N;complex;unknown;;1.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;2.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;3.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;4.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;5.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;6.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;7.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;8.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;9.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;10.0;0.7380952380952381;0.8493150684931507
bpic2015_5_f2;N;complex;unknown;;11.0;0.7368421052631579;0.8484848484848484
bpic2015_5_f2;N;complex;unknown;;12.0;0.7355769230769231;0.8476454293628809
bpic2015_5_f2;N;complex;unknown;;13.0;0.7330097087378641;0.8459383753501402
bpic2015_5_f2;N;complex;unknown;;14.0;0.7330097087378641;0.8459383753501402
bpic2015_5_f2;N;complex;unknown;;15.0;0.729064039408867;0.8433048433048433
bpic2015_5_f2;N;complex;unknown;;16.0;0.729064039408867;0.8433048433048433
bpic2015_5_f2;N;complex;unknown;;17.0;0.7277227722772277;0.8424068767908309
bpic2015_5_f2;N;complex;unknown;;18.0;0.7263681592039801;0.8414985590778098
bpic2015_5_f2;N;complex;unknown;;19.0;0.7263681592039801;0.8414985590778098
bpic2015_5_f2;N;complex;unknown;;20.0;0.725;0.8405797101449275
bpic2015_5_f2;N;complex;unknown;;21.0;0.7208121827411168;0.8377581120943952
bpic2015_5_f2;N;complex;unknown;;22.0;0.7193877551020408;0.8367952522255193
bpic2015_5_f2;N;complex;unknown;;23.0;0.7193877551020408;0.8367952522255193
bpic2015_5_f2;N;complex;unknown;;24.0;0.7193877551020408;0.8367952522255193
bpic2015_5_f2;N;complex;unknown;;25.0;0.7268041237113402;0.8417910447761193
bpic2015_5_f2;N;complex;unknown;;26.0;0.7268041237113402;0.8417910447761193
bpic2015_5_f2;N;complex;unknown;;27.0;0.7253886010362695;0.8408408408408409
bpic2015_5_f2;N;complex;unknown;;28.0;0.7253886010362695;0.8408408408408409
bpic2015_5_f2;N;complex;unknown;;29.0;0.7253886010362695;0.8408408408408409
bpic2015_5_f2;N;complex;unknown;;30.0;0.7253886010362695;0.8408408408408409
bpic2015_5_f2;N;complex;unknown;;31.0;0.7253886010362695;0.8408408408408409
bpic2015_5_f2;N;complex;unknown;;32.0;0.7239583333333334;0.8398791540785498
bpic2015_5_f2;N;complex;unknown;;33.0;0.7239583333333334;0.8398791540785498
bpic2015_5_f2;N;complex;unknown;;34.0;0.7239583333333334;0.8398791540785498
bpic2015_5_f2;N;complex;unknown;;35.0;0.0;0.0
bpic2015_5_f2;N;complex;unknown;;36.0;0.0;0.0
bpic2015_5_f2;N;complex;unknown;;37.0;0.0;0.0
bpic2015_5_f2;N;complex;unknown;;38.0;0.0;0.0
bpic2015_5_f2;N;complex;unknown;;39.0;0.0;0.0
bpic2015_5_f2;N;complex;unknown;;40.0;0.0;0.0
bpic2015_5_f2;N;complex;unknown;;1.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;2.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;3.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;4.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;5.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;6.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;7.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;8.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;9.0;0.7393364928909952;0.8501362397820162
bpic2015_5_f2;N;complex;unknown;;10.0;0.7380952380952381;0.8493150684931507
bpic2015_5_f2;N;complex;unknown;;11.0;0.7368421052631579;0.8484848484848484
bpic2015_5_f2;N;complex;unknown;;12.0;0.7355769230769231;0.8476454293628809
bpic2015_5_f2;N;complex;unknown;;13.0;0.7330097087378641;0.8459383753501402
bpic2015_5_f2;N;complex;unknown;;14.0;0.7330097087378641;0.8459383753501402
bpic2015_5_f2;N;complex;unknown;;15.0;0.729064039408867;0.8433048433048433
bpic2015_5_f2;N;complex;unknown;;16.0;0.729064039408867;0.8433048433048433
bpic2015_5_f2;N;complex;unknown;;17.0;0.7277227722772277;0.8424068767908309
bpic2015_5_f2;N;complex;unknown;;18.0;0.7263681592039801;0.8414985590778098
bpic2015_5_f2;N;complex;unknown;;19.0;0.7263681592039801;0.8414985590778098
bpic2015_5_f2;N;complex;unknown;;20.0;0.725;0.8405797101449275
bpic2015_5_f2;N;complex;unknown;;21.0;0.7208121827411168;0.8377581120943952
bpic2015_5_f2;N;complex;unknown;;22.0;0.7193877551020408;0.8367952522255193
bpic2015_5_f2;N;complex;unknown;;23.0;0.7193877551020408;0.8367952522255193
bpic2015_5_f2;N;complex;unknown;;24.0;0.7193877551020408;0.8367952522255193
bpic2015_5_f2;N;complex;unknown;;25.0;0.7268041237113402;0.8417910447761193
